Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
193409,-1.8045,-10.0535,-2.4309,-0.5123,-2.5535,-1.9572,-0.3102,-3.2062,-1.8114,-4.3733,-2.0818,1.6554,-0.2551,-2.5464,-0.665,-1.1365,0.5107,-0.7496,-1.0348,2.1654,0.0835,-0.2587,-0.5687,-1.1606,2.3732
193410,2.8464,0.1706,-1.6112,-9.0711,-2.5561,-6.0012,1.4082,-1.9739,-1.3743,-4.9708,1.2928,-0.3989,1.346,-5.5596,-7.0341,0.1766,0.7144,1.8023,-10.1332,-9.9682,0.6224,-1.8356,-5.7807,-6.1478,-7.2439
193411,7.2058,12.3791,24.839,18.0894,15.0594,24.9802,20.6597,19.7197,13.7436,3.8714,13.8418,12.7217,12.7571,19.3946,4.9477,13.5001,12.709,12.2289,11.936,7.008,10.4393,4.47,6.1675,11.7916,3.6748
193412,6.1477,-3.1816,0.5576,0.6837,-2.4962,5.3549,2.465,3.0976,3.6446,0.5664,3.7588,2.9867,2.8178,4.1813,-3.1988,3.0488,3.9348,3.9059,1.6832,-5.452,0.7936,0.2015,-1.2845,-0.2728,-4.2897
193501,-3.9713,-10.8183,-10.291,2.0519,-3.4414,-8.9719,-0.8262,-2.554,-3.8506,-3.2031,-4.4903,-4.6177,-2.6838,-1.5875,-4.0774,-4.3416,-2.4221,-3.4742,-5.9591,-14.812,-1.9557,-3.852,-2.5241,-8.6653,-14.034
193502,-11.0608,-14.3711,-7.7558,-8.5876,-10.5823,-1.7326,-4.4237,-4.7986,-3.9406,-11.3576,0.1057,-3.6095,0.566,-6.4373,-11.0254,0.3228,1.1047,0.2525,-10.2833,-22.1169,0.2363,-1.84,-4.2328,-9.1876,-13.7848
193503,-5.4647,-14.6058,-9.455,-13.9729,-11.5574,-11.1204,-7.4923,-7.598,-7.1919,-14.089,-1.5084,-9.0941,-4.7959,-10.7263,-12.5088,-4.0216,-5.725,-6.0569,-5.888,-9.5393,-3.5448,-1.9049,-1.2481,-8.8943,-7.109
193504,37.0073,0.7346,9.414,11.8024,12.4581,9.6309,10.9138,12.199,6.0012,11.5809,4.6309,12.0306,6.0336,11.5241,10.937,5.8652,6.5337,5.7067,7.9483,11.3624,7.0951,10.6846,10.9512,13.7142,15.1017
193505,-18.3239,-2.2941,8.0814,1.2797,0.4153,-2.1878,0.0333,5.4647,4.8365,0.6081,4.2633,-1.3386,1.2297,-2.2687,3.7589,0.159,1.4359,-0.4284,4.9224,2.1473,2.7273,5.4549,4.9168,2.5007,7.3971
193506,1.6084,-1.044,-2.5699,3.8766,1.6514,8.1656,8.0912,5.7271,4.0373,-2.5525,4.5422,11.1202,7.1001,3.7681,4.4898,5.4133,8.6605,6.4123,3.6072,2.3783,6.7185,5.5389,4.4666,7.6356,17.1331
193507,10.2251,21.4927,22.6724,15.715,13.0363,12.0979,15.5569,14.4001,12.9588,15.5365,7.8824,7.0486,12.2882,8.0662,13.4613,6.862,6.6321,6.4023,8.4015,18.6276,7.4122,6.1635,5.0081,12.7293,10.7007
193508,6.8846,-0.2775,16.2346,14.5178,20.0075,8.6311,6.1608,5.6811,12.0316,14.5683,0.8269,1.6142,5.8068,5.9762,14.2736,0.7363,3.8655,3.4269,2.4919,5.7013,2.7472,0.979,2.0148,3.6153,5.307
193509,-9.1332,19.8741,0.4377,8.1213,-5.5939,10.6087,5.1138,3.2592,2.9905,1.9112,2.3753,7.4231,5.5803,6.3375,-7.5538,3.0107,2.5941,1.833,3.4009,-0.1848,5.4256,-0.9536,1.5078,0.4796,0.6884
193510,11.8246,3.002,10.5674,13.3696,4.5248,9.2728,13.5332,9.4133,9.211,7.7591,9.3432,9.3422,10.0261,10.1301,8.0041,6.5902,7.1071,5.0397,11.6277,6.67,6.4564,8.5641,7.0752,7.8563,6.2252
193511,34.6434,7.4916,31.1451,19.9069,41.9289,5.9586,6.0602,8.8253,12.8225,22.4826,13.8819,8.9188,7.5717,6.6742,15.4175,3.7513,3.441,5.8374,8.599,13.0451,2.5964,5.4265,5.6503,6.432,19.9586
193512,9.313,-0.0468,0.2621,4.6823,2.0621,8.7505,9.2357,16.8059,5.6724,0.929,6.2658,5.9245,9.3246,9.9326,11.7498,8.5581,2.3784,9.2923,13.7236,7.0918,2.4057,4.5812,5.7469,5.8144,8.5821
193601,24.7377,36.511,10.9164,19.2941,32.4605,16.5357,12.713,8.014,11.7189,27.5887,4.154,9.531,9.1702,11.3003,11.818,4.1801,6.4587,8.7208,9.6769,7.6354,3.278,5.9309,8.4861,13.6505,18.4138
193602,11.756,-4.3619,14.671,10.3151,9.2324,1.7792,6.4093,6.1003,7.2659,3.5435,1.8795,2.5011,5.1135,7.9257,3.8772,2.6488,3.4842,6.0344,3.5003,10.2904,1.9197,1.0374,3.9675,3.33,2.9828
193603,9.5233,-2.2487,3.9595,3.427,0.7473,-0.4437,0.9875,4.1502,-1.0849,0.314,4.3271,3.4945,3.5436,3.9664,1.8681,-1.6417,0.2674,1.972,2.492,-4.5656,3.5731,1.3294,-2.2071,2.0754,-3.3782
193604,-28.4615,-25.4117,-11.2173,-13.9017,-22.5994,-19.395,-14.3398,-16.2183,-15.0495,-19.2069,-8.1651,-10.1056,-12.4799,-12.5042,-8.7614,-8.6302,-9.0351,-11.7776,-10.3429,-14.4094,-6.8552,-8.1551,-6.925,-10.6633,-8.5598
193605,1.9807,-1.2982,5.6376,8.3042,6.4611,5.0715,4.9731,6.3909,5.8897,6.8758,1.647,4.7468,6.7211,4.0197,12.3736,5.4321,1.5084,3.5206,5.1792,7.8424,5.4555,4.9549,4.827,6.0812,6.8514
193606,-0.2877,1.5599,-1.3552,-2.3456,-1.6637,-2.2035,1.2734,-3.9847,-2.4853,0.0357,-1.9163,0.7653,1.1452,3.4884,-3.0588,1.001,-0.8504,-0.0896,1.6609,-1.7939,4.128,1.8751,2.7048,1.9762,2.1548
193607,-0.5768,-2.9534,14.8857,9.4175,6.7093,10.7341,14.3237,9.5034,6.6922,3.5766,7.6694,9.6711,6.2836,7.9935,15.2211,8.1408,3.4887,8.0304,11.1559,13.751,5.9358,6.153,5.5418,10.9042,9.785
193608,-3.5566,-4.9707,5.9365,3.3352,2.191,-1.2681,3.5692,2.0961,3.312,4.5581,1.3412,0.8893,4.3249,2.9614,6.6041,1.0377,1.6419,3.4611,3.1856,5.3356,-0.0213,1.0739,0.4154,2.9564,3.7327
193609,-1.1114,11.137,2.139,6.7603,5.7802,4.3685,3.1422,2.5955,5.4658,2.407,3.4516,0.8214,5.0075,6.0006,1.3697,3.2433,3.575,2.7165,0.5622,2.7578,0.385,1.315,0.7547,1.3817,-0.5962
193610,13.5021,8.0244,5.9284,8.2658,8.0163,1.625,5.7104,9.4877,8.0599,7.2078,4.4715,2.1488,8.2237,6.1225,6.0669,2.7164,4.7074,9.3322,16.1255,3.5612,6.9425,4.9493,9.6568,10.4897,5.3526
193611,9.8463,20.7564,9.3011,15.1023,12.6045,13.0792,9.7818,8.6037,11.9192,12.2928,8.8138,8.6818,9.0854,11.1208,8.0835,4.7104,2.6717,9.1902,7.9593,4.2022,3.095,3.342,2.3206,0.324,-3.4016
193612,-3.8593,-1.4476,4.2594,-0.9783,3.6064,2.8002,2.6488,1.0687,7.2331,9.2294,1.6183,2.6289,3.8904,1.7685,6.6198,0.7788,1.8064,1.7441,3.8713,2.2134,-2.4262,-0.6719,1.7307,4.8016,-0.2607
193701,14.9621,1.3122,20.6231,9.9573,11.3146,11.2592,7.2946,4.4558,7.6287,9.3663,5.5288,3.9527,7.7064,9.0185,6.151,3.8108,5.6728,3.3507,2.8327,9.7037,3.7371,3.0638,-0.2782,3.1383,11.0592
193702,-10.4533,30.5258,-9.1185,9.2568,10.3209,-2.2051,3.2614,1.3741,0.6482,9.563,3.3553,2.2938,0.8957,1.5315,7.1841,1.5327,2.3086,1.9095,2.1122,10.3897,-0.4111,0.0073,0.7624,2.6217,9.9672
193703,-9.9226,-17.7172,6.78,-0.932,4.0978,-2.9677,-3.1858,-0.507,2.5518,0.8553,-2.7045,-1.4618,0.7105,-2.0828,5.4699,-2.5517,0.568,1.6344,-0.3896,12.7253,-1.9747,-2.1956,0.2179,3.3712,7.4544
193704,-19.5677,-20.7611,-18.4175,-12.8743,-18.0109,-9.1163,-10.8866,-11.5379,-14.9968,-13.9659,-8.0208,-9.2531,-6.6946,-8.5352,-10.2398,-6.9382,-8.3652,-9.8082,-14.0677,-11.3923,-6.9425,-4.915,-6.2357,-7.4399,-10.1009
193705,-5.4126,-13.809,-1.999,-1.0361,-3.7847,-0.4804,-0.7816,-2.8374,-2.784,-7.7311,-1.001,-2.1374,-3.208,-0.4977,-3.1091,-0.8167,-1.2968,-2.4094,-2.687,-1.512,0.6884,-2.4749,0.3787,-2.664,-2.7566
193706,-12.3896,-6.1288,-15.3917,-9.2412,-13.8843,-8.1236,-7.5544,-5.4463,-7.7749,-15.0441,-5.8484,-6.4702,-5.7547,-7.3371,-8.5277,-3.5742,-6.2682,-4.8287,-6.478,-11.0489,-4.4823,-1.8085,-2.1957,-4.4815,-7.7032
193707,13.2012,11.6345,13.5434,11.6375,11.0889,12.0448,11.1152,9.032,9.3873,9.3236,8.4009,12.1436,6.6796,7.5014,10.1454,7.8243,9.0386,7.3609,10.1667,8.0451,8.6951,10.7616,6.9739,10.7562,11.1851
193708,-4.5786,-9.3757,-10.2612,-5.1072,-6.4568,-7.6675,-5.575,-3.6796,-5.59,-3.4115,-3.2085,-5.7854,-5.2624,-3.6603,-7.0483,-4.2651,-3.3655,-3.9223,-5.6714,-7.8361,-2.9915,-6.6884,-5.0643,-6.061,-8.1068
193709,-22.4963,-28.9738,-22.6802,-22.0589,-23.2241,-24.0171,-20.2277,-20.879,-20.9892,-24.0434,-20.2092,-20.0427,-19.9619,-17.2092,-25.4757,-17.6916,-17.2512,-14.9616,-19.3019,-22.2208,-11.2927,-14.9172,-9.415,-15.7341,-20.2262
193710,-6.7675,-8.4668,-9.6674,-7.6334,-8.0393,-10.9121,-9.707,-9.6633,-12.0422,-12.8789,-12.595,-9.8714,-11.7747,-8.5439,-12.1789,-6.8005,-10.4531,-8.8885,-9.6242,-14.1574,-10.3522,-9.0665,-6.5873,-10.1307,-17.6606
193711,-2.5685,-12.4625,-14.5539,-14.2839,-16.4827,-10.9079,-13.5943,-11.9028,-10.5763,-10.1055,-9.337,-12.445,-7.6749,-9.4545,-11.0436,-8.5487,-9.3346,-11.3493,-13.0743,-9.1534,-8.7958,-8.816,-7.1439,-5.5932,-8.7113
193712,-19.1267,-20.0937,-20.0242,-10.4492,-12.6286,-14.2665,-14.3019,-11.0796,-9.9938,-15.5316,-11.6401,-12.198,-10.588,-7.3941,-16.1069,-0.7047,-6.2962,-9.9275,-10.576,-10.2011,-3.7217,-4.1193,-1.3716,-5.324,-5.0026
193801,8.5246,6.6294,14.5033,5.989,5.4244,4.24,7.1696,2.6253,5.1806,5.5002,2.5877,6.9087,6.2309,4.546,0.3725,2.6527,0.8925,4.9949,3.981,-0.7199,1.5081,0.0503,-1.3777,-0.1529,-2.1417
193802,4.1936,2.1121,3.2049,3.4979,0.0527,11.7083,7.3036,5.6889,4.7032,7.2633,8.495,6.3577,6.5279,3.989,7.187,4.4773,7.2374,6.2371,5.2504,4.7659,6.141,7.5252,4.3783,6.6864,6.0823
193803,-24.8688,-33.1334,-33.5205,-31.7666,-31.4166,-30.7741,-31.6914,-26.8799,-27.9332,-30.5661,-27.9416,-27.6128,-26.2877,-22.1816,-35.8616,-23.5668,-24.0026,-23.1937,-30.0867,-32.3036,-23.2039,-23.6481,-21.5256,-25.6557,-32.6028
193804,25.9544,28.6753,22.7499,21.125,20.3067,20.6846,20.6147,19.1963,20.4418,20.7684,21.3831,18.1478,18.1053,11.892,25.981,18.8905,14.2529,15.948,21.2047,16.8467,12.8929,14.9377,14.0824,17.427,11.2414
193805,-11.459,-13.7358,-9.1648,-6.2048,-5.7691,-11.5069,-7.2579,-6.7083,-5.9401,-8.7024,-8.3513,-4.5134,-6.3978,-4.7417,-4.5638,-4.7919,-3.4761,-3.4943,-8.6814,-11.8307,-3.2504,-5.7234,-2.0074,-6.1983,-4.3035
193806,30.1904,39.6314,37.4453,31.8182,26.4746,35.1501,28.6654,29.8809,26.6065,29.95,34.1767,29.6451,28.7721,21.5581,33.3102,21.9787,25.5792,25.2415,27.6413,36.97,25.6752,26.9923,18.0918,23.6029,33.0006
193807,24.8947,3.5011,27.9711,15.244,16.0604,8.9842,16.4197,16.3906,14.227,13.0739,14.2654,13.1592,9.1278,10.2849,14.512,9.1897,12.9628,14.4141,11.9188,15.8009,7.8369,4.8512,5.0868,5.393,11.2485
193808,-9.8251,-16.6124,-1.6279,-7.344,-12.9179,-1.769,-4.0327,-6.368,-5.577,-9.8268,-3.7514,-4.6645,-3.4886,-6.0147,-10.3453,-3.955,-2.5514,-5.1488,-6.4505,-7.1305,0.3802,-3.8911,-5.3931,-3.9968,-7.4559
193809,-14.4665,0.8414,-6.7376,-2.8317,-3.5736,1.297,-4.5403,-2.0831,-1.6966,-1.9817,-1.3431,-0.7594,-2.6075,-1.5881,-3.0473,-0.3173,-0.162,-1.7092,-1.975,-3.6548,1.3303,1.6712,0.8337,1.0937,-2.3083
193810,13.2407,3.8137,19.2539,16.8092,14.4506,13.1988,20.9531,11.9053,15.118,21.6455,12.3777,14.2425,10.4977,13.2494,22.2932,12.5423,11.0861,9.4332,13.9354,21.2297,6.7539,4.6898,6.6658,12.845,17.5364
193811,-6.8877,-6.8885,-10.7269,-1.0067,-6.9533,-6.1066,-6.9255,-2.5223,-4.1933,-6.1491,-2.0379,-0.7972,0.0801,-4.3365,-8.215,0.4727,-0.8228,-3.7088,-3.0137,-2.6973,-1.6659,-0.3882,-3.2297,-2.7817,-2.6676
193812,6.1038,3.4527,-2.0039,-1.6248,-2.8087,11.254,4.6684,5.4785,0.1625,3.959,3.266,8.9977,3.6858,5.5653,4.8921,4.983,2.2817,7.1936,2.609,12.3442,3.4066,4.0912,2.8635,4.7363,12.805
193901,-10.1672,-0.2981,-9.0521,-8.2512,-8.098,-2.6086,-10.464,-8.64,-7.8942,-13.1599,-8.4541,-8.6763,-8.9507,-7.9065,-10.2876,-7.3381,-7.9658,-9.2285,-3.551,-12.4416,-5.8403,-4.3903,-3.9899,-8.7643,-13.0314
193902,2.3975,-0.6874,3.8077,1.2419,6.4705,0.5897,3.3143,4.3642,4.3271,6.9982,3.0223,8.3243,5.0021,5.8562,8.2828,5.0523,4.8643,2.4706,3.5225,4.6672,2.7393,3.0232,3.9855,6.7847,8.3546
193903,-31.5701,-22.4798,-22.0553,-19.8201,-20.8077,-18.7237,-20.1222,-16.5131,-19.3989,-25.8053,-17.9321,-17.0818,-16.6371,-18.0647,-24.2335,-11.3764,-17.5266,-20.6797,-16.5138,-28.5298,-10.8338,-8.0489,-11.127,-18.4827,-24.5218
193904,4.4865,-2.6785,2.1867,0.1371,3.7154,-0.6277,-0.8545,1.5443,1.4295,3.5578,0.8774,0.1233,-2.4231,-2.121,3.579,-0.9198,0.1449,0.2141,0.4101,1.6089,-0.4703,0.3941,0.1048,-2.4731,-3.7457
193905,7.5871,3.8691,8.0666,6.788,7.2854,6.8651,11.512,8.0783,9.555,11.0933,10.9128,11.2047,11.037,8.7721,11.5709,7.9462,7.8705,10.1122,10.3085,9.8822,6.9428,5.9753,3.7485,6.6574,10.2164
193906,-10.3061,-14.5929,-12.8235,-10.5985,-12.6902,-8.8371,-7.9901,-7.1668,-7.7457,-12.9991,-8.9428,-4.635,-8.0518,-7.7333,-9.9007,-4.201,-7.4911,-9.612,-6.9498,-15.2125,-4.2616,-5.4406,-3.4113,-9.1549,-13.9625
193907,11.262,26.9318,21.0643,14.4196,12.0444,16.7799,17.7668,13.8799,12.9124,15.2826,16.1191,18.1333,13.4083,11.0721,17.3602,14.2717,13.4468,14.0256,11.6951,22.789,10.9897,8.0005,7.7244,9.6438,16.5304
193908,-13.3532,-19.7272,-15.6376,-14.9698,-11.4965,-15.0539,-12.1863,-13.5582,-11.814,-13.1468,-10.5794,-12.0309,-10.198,-8.936,-15.0048,-10.5918,-11.5055,-10.546,-7.7555,-15.2912,-5.5952,-4.9552,-6.0948,-6.8493,-13.9595
193909,113.4471,36.7691,67.2074,50.365,86.0074,40.6874,39.1213,42.4733,39.037,56.0065,27.5161,25.6548,35.5425,28.6115,77.2401,15.4086,21.2168,21.4175,29.738,36.976,12.6646,11.3417,14.196,32.247,53.9451
193910,-8.0287,-4.3842,-4.0928,-5.9567,-9.3416,-2.186,-0.8814,-3.6896,2.0215,-7.1303,2.0998,3.9092,-2.6822,0.4802,-6.5027,2.4154,2.2156,-0.2573,-3.7903,-4.0496,-0.1439,-0.2444,0.1399,-3.6054,-4.6446
193911,-19.077,-9.2489,-12.9416,-10.7779,-18.4393,-6.2031,-8.3614,-12.293,-8.5609,-15.1706,-5.6081,-8.629,-6.9116,-6.9333,-16.4833,-6.0034,-5.2136,-4.994,-5.1677,-12.4335,-2.049,-1.8513,-3.088,-7.952,-11.7318
193912,13.7134,-1.5027,0.8491,1.7047,-1.7782,5.5368,3.8451,1.3015,0.7686,2.1897,6.2496,4.8357,5.5767,0.7279,4.3486,4.031,2.9052,1.5484,0.7497,-0.4814,3.6164,2.4474,3.9228,0.8009,1.8858
194001,-0.9737,-7.6227,-7.3641,-4.3744,-3.4018,-3.2871,-3.9038,-3.4256,-2.5152,-2.8974,-3.5944,-1.7743,-1.361,-1.4404,-6.8747,-1.3654,-1.7033,-2.3451,-3.6773,-5.3146,-2.1533,-1.7772,-2.0238,-5.0823,-7.185
194002,1.197,1.1007,12.2577,3.2055,8.7784,1.4929,6.1059,4.3472,4.6166,-1.0027,4.1444,4.7278,2.6942,2.6715,4.845,2.367,2.3775,3.5816,3.6941,-0.0223,0.8154,1.6202,0.1293,1.7435,1.7871
194003,7.6518,9.3296,-5.9476,0.5311,3.4474,2.9241,4.6593,2.1206,1.9925,2.1361,6.3504,3.1931,1.3331,2.8145,-0.3412,3.9497,2.132,1.682,2.3409,-0.4812,2.4913,0.7712,2.1489,2.2847,2.8063
194004,20.5067,-0.4656,2.0733,4.5008,8.0011,1.7971,4.5793,1.2203,4.8375,3.6362,4.1782,0.6126,5.0529,1.9103,4.7722,-1.6337,-0.3874,-0.738,1.9946,-1.1085,0.0773,-0.3375,0.7349,0.0768,-1.8316
194005,-48.8896,-30.4514,-33.9291,-28.4822,-33.1529,-22.8985,-25.8232,-25.7081,-27.6212,-32.7045,-26.851,-26.9093,-28.0582,-26.2646,-30.0567,-26.2555,-27.0534,-26.5347,-23.6261,-32.8193,-21.5109,-19.2937,-21.8145,-21.6039,-26.2107
194006,9.2476,1.9944,4.6651,2.6177,7.3205,1.2162,5.7903,3.7667,7.511,8.5679,3.8851,7.2373,5.856,5.5097,5.8302,8.9123,5.1128,8.8038,3.9784,14.0657,4.5538,7.4261,11.2708,5.7617,18.3487
194007,3.7613,2.3824,0.0886,1.2448,3.7021,3.6386,5.7481,4.2024,4.4078,1.3776,7.3687,6.8895,5.1433,5.431,2.943,3.6278,4.1335,3.1211,4.701,5.5104,3.8914,1.9237,3.2986,3.1652,2.056
194008,-1.1256,-1.5198,5.2994,4.2303,-1.0419,3.7966,3.4709,4.4726,1.8367,4.2931,1.8262,2.6421,2.5035,1.11,-0.7224,0.8505,2.4704,4.5735,1.9611,2.3644,3.0394,0.9568,0.5527,2.8546,3.8882
194009,2.9043,3.5315,7.6645,3.9554,4.4686,7.4996,6.1524,3.8091,4.3353,5.1331,6.1204,5.8144,4.3412,5.7551,0.4098,3.0368,5.2561,2.5613,2.183,-0.1973,3.4775,2.1546,-0.4435,-0.236,3.4851
194010,7.1185,5.6724,7.0961,5.8241,5.4486,7.4829,3.1655,5.5644,8.2641,8.1749,3.2793,3.9846,5.9453,5.4037,4.9859,4.0683,6.2836,5.3025,10.9863,11.5449,0.1118,2.6623,6.2203,8.5447,9.5839
194011,8.3531,-1.4243,4.1287,-0.8175,-0.1043,1.0973,1.888,0.4691,-0.8553,-0.6563,-0.3374,1.5571,1.1346,2.2935,-1.1566,-1.8363,-0.3462,-0.0827,0.989,-1.4173,-2.653,-0.959,-1.2985,0.0284,-7.113
194012,-1.1723,-5.477,-7.2965,-1.5728,-3.8645,-2.8951,-3.1048,-0.9421,1.0045,-2.2559,0.1174,-0.7973,-0.7627,-0.3541,-1.1225,0.937,-1.173,-0.095,-0.0151,-0.5837,0.2052,1.6448,0.5021,1.1057,2.3815
194101,-8.6223,-5.7032,-3.0977,-0.6925,0.5809,-5.152,-2.6588,-3.1774,-1.4537,0.0745,-6.5035,-5.4454,-4.1695,-3.291,1.3858,-5.4502,-4.5454,-2.5782,-4.6638,-0.3519,-5.7894,-3.774,-2.8175,-2.9784,-0.628
194102,-7.6358,-3.0079,-0.3522,-4.5353,-2.757,0.3713,-2.7724,-1.7623,-2.7256,-2.1796,-3.8886,-0.7402,-1.7436,-2.0785,-2.6499,-2.5009,-2.2316,-0.2464,-1.295,-2.0208,-1.439,-1.6774,-1.3563,-1.4777,0.9805
194103,-1.5494,-3.1952,-0.8699,1.5932,4.1749,-0.8284,2.6757,2.6319,0.6176,5.197,0.2907,0.1962,1.3825,1.6402,3.7693,0.9358,-1.449,1.1848,2.1525,4.2162,0.4862,0.9189,1.8326,1.3996,4.0717
194104,-15.6336,-12.9474,-7.0932,-4.5931,-4.2206,-7.5446,-7.4409,-5.9657,-4.7613,-5.7056,-5.0023,-7.0601,-4.2673,-5.3127,-1.7633,-7.4797,-6.4291,-5.6705,-3.8041,-4.4262,-6.4,-6.2887,-3.4792,-3.3145,-0.4959
194105,-0.6825,3.5569,-0.792,1.2434,-1.2575,3.7008,0.9638,0.7468,1.8058,3.9873,-1.7124,1.3775,2.4734,2.7899,-0.4027,3.6046,1.8408,-0.676,-0.1217,2.7763,1.0502,1.2171,3.2683,3.4458,-0.346
194106,3.2547,-0.7542,9.6303,8.4856,14.0027,2.2746,5.168,6.4773,9.6021,7.424,4.52,6.9271,6.1429,6.4062,9.6009,4.7126,7.8613,5.1865,5.3419,4.2053,6.6382,5.0315,6.4879,3.9618,1.9128
194107,17.1194,25.1434,27.8189,17.8618,25.1637,10.3551,9.2355,6.4164,13.7039,21.4287,8.5895,7.969,6.9955,13.3129,18.9341,7.8413,6.8872,9.6316,12.6481,24.5762,4.1465,3.143,8.25,8.4804,11.1998
194108,2.5103,-0.4325,-7.4389,-3.3591,0.7956,-0.3676,-0.8301,-1.1493,-0.7775,0.0334,-1.9575,-2.1518,0.1143,-1.9491,-2.3993,0.8115,-0.0195,1.768,-0.2797,0.6367,0.8749,0.2214,-2.0281,-1.2507,-5.1218
194109,-11.7981,-3.6358,-4.3402,-2.5877,-5.0813,-3.1371,-1.5288,-3.8667,0.7986,-3.5677,-2.4842,-1.3175,-1.1848,-2.9211,0.5218,0.1148,-1.7262,-2.6112,0.1952,-1.4248,0.2499,-0.92,-2.6263,-1.6974,-2.6972
194110,-8.6967,-0.3133,-7.8628,-6.7199,-7.9482,-5.6314,-4.866,-5.5394,-5.5715,-7.3266,-6.3205,-6.3329,-4.9923,-6.4372,-10.3345,-4.9727,-5.5545,-6.0788,-4.3416,-4.9443,-6.7665,-4.7093,-2.1314,-1.7103,-1.8263
194111,-10.3848,-5.7382,-8.2356,-3.9729,-4.2805,-2.1291,-1.4376,-5.14,-2.2747,-3.2378,-1.3146,-2.1712,-3.2594,-0.198,-5.8629,-0.7665,-2.0327,-1.8834,-0.9771,-3.1314,-1.8858,-2.7,0.7101,-1.8247,-2.691
194112,-18.538,-19.3333,-10.3259,-14.6767,-14.5074,-8.1284,-5.2476,-7.8909,-9.1447,-15.2042,-6.9725,-3.743,-5.1211,-6.7168,-8.3096,-3.6215,-5.3541,-6.53,-5.984,-9.0009,-3.3871,-4.9695,-4.2834,-9.4946,-6.8633
194201,34.5808,12.9913,16.0567,19.7749,25.6247,9.0803,7.0412,10.041,11.5491,16.8242,3.9402,3.1367,4.965,7.2332,13.6959,-2.4329,4.2709,6.2951,6.4174,9.0081,-2.995,0.1004,-0.392,6.8237,13.8899
194202,-6.7697,-8.6167,-1.5921,0.6329,-2.5389,0.2159,-1.2302,-1.5428,-1.7714,-1.559,-0.9876,-1.4863,-1.1056,-1.5003,-2.85,-1.7614,-1.7627,-2.906,-2.145,0.3464,-2.6092,-2.0361,-3.413,-2.4358,-1.0914
194203,-7.7132,-7.1348,-6.1964,-0.3651,-6.534,-4.8337,1.4843,-2.9012,-5.8485,-5.6879,-2.5475,-1.8199,-6.412,-4.7391,-7.4438,-5.2925,-5.9476,-6.219,-4.1355,-4.8883,-5.5719,-7.2545,-8.3437,-6.326,-7.186
194204,-5.1224,-3.9776,-4.0887,-4.5081,-4.7639,-6.5846,-5.737,-4.6372,-3.4592,-4.7737,-5.2845,-4.7029,-4.63,-5.3043,-4.1228,-7.1387,-5.8629,-4.5668,-5.7253,-3.5164,-3.3395,-6.4821,-3.5631,-3.1755,-0.1644
194205,-5.9652,0.5333,1.7706,-2.6621,0.3074,-0.2301,0.6088,0.8463,4.8183,-0.5729,0.5363,2.2761,2.3349,4.3849,-0.7044,4.4726,4.595,4.5734,1.7902,4.2808,8.2427,6.2671,5.3916,2.182,-4.6572
194206,3.1542,0.7434,-1.3829,3.8669,3.5838,1.73,3.9227,0.2365,2.3233,0.8942,2.5057,1.7442,0.8132,1.9506,1.3919,3.8835,2.7316,2.002,1.7978,-0.5836,4.4703,0.8745,2.0638,3.0515,5.7075
194207,6.0767,5.7467,7.9002,2.3307,7.7684,3.5955,3.0593,4.1283,2.4739,6.9865,4.1347,4.5599,3.0521,4.4204,3.7348,4.1441,3.3617,5.0286,5.1524,9.3443,1.9632,4.3718,3.0134,5.8977,7.8518
194208,1.0916,5.0789,1.8442,1.9559,1.1554,-0.1094,2.9462,3.7269,3.1339,2.3596,5.8611,2.8608,0.8673,2.1109,3.9947,2.9389,1.4372,2.2346,1.1422,2.757,1.1782,1.9687,1.1525,4.0437,5.5225
194209,6.8462,8.7763,1.6295,8.1876,9.0701,4.9113,1.8767,4.7807,4.4659,3.2789,1.3616,2.0221,1.4447,3.8915,3.7826,2.53,3.26,3.0894,2.4406,6.9219,2.9776,2.6872,1.4682,2.2613,5.6691
194210,1.4652,11.6168,16.1034,9.1272,12.0135,10.5627,7.8693,6.8811,10.2887,19.5671,11.3455,6.2576,9.3862,8.7918,14.1847,7.2399,7.3447,6.4236,10.3868,14.0075,4.9746,5.3643,9.8727,10.5921,13.3827
194211,8.6365,-1.4816,-7.1496,-1.1007,-6.2147,0.4423,-2.0269,-0.7651,-3.7694,-5.9642,-1.7581,-1.456,-1.3289,-0.0297,-2.4016,0.3439,-0.3748,-0.8417,-2.5664,-1.3338,1.0607,1.9623,0.4714,-4.0623,-6.5417
194212,-4.84,0.73,3.269,-0.872,-1.0284,1.6601,5.6927,2.9819,2.0292,5.1354,3.7105,2.3702,3.0108,5.0784,3.4818,6.6039,4.6628,5.0867,4.7176,6.3378,5.8747,3.8677,6.3719,6.8995,3.8265
194301,32.1429,25.215,21.4595,20.5994,32.6048,13.468,12.0601,12.5897,18.7468,24.5302,6.9825,9.8214,13.6166,12.5303,21.2499,4.8187,8.6398,8.7749,12.4513,12.1093,5.6089,5.4782,8.2976,7.6214,11.7864
